project_id,deployment_id,sequence_id,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,start_time,end_time,group_size,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2004603,SP01_d48018,3545911,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,8/29/2016 07:21:26,8/29/2016 07:21:50,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3545912,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,8/29/2016 07:23:19,8/29/2016 07:23:42,2,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3545962,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,11/3/2016 18:20:53,11/3/2016 18:21:45,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3545963,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,11/3/2016 18:23:05,11/3/2016 18:23:08,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3545964,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,11/3/2016 18:49:29,11/3/2016 18:50:15,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3545965,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,11/3/2016 19:10:11,11/3/2016 19:10:14,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3545966,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,11/3/2016 19:22:26,11/3/2016 19:23:10,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3545967,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,11/3/2016 19:24:16,11/3/2016 19:24:35,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3545968,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,11/3/2016 19:56:51,11/3/2016 19:57:53,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3545969,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,11/3/2016 20:06:33,11/3/2016 20:06:36,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3545970,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,11/3/2016 20:09:42,11/3/2016 20:09:46,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3545971,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,11/3/2016 20:24:04,11/3/2016 20:24:07,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3545981,0,Batch Upload,3b53e54f-da21-474e-b6f6-47dbdd73ff69,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,muntjak,Southern Red Muntjac,Don't know,11/18/2016 08:34:28,11/18/2016 08:34:31,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3545991,0,Batch Upload,a04c522f-8ca1-4c09-85b5-a0f29b8466a8,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,,Muntjac Species,Don't know,11/25/2016 18:53:00,11/25/2016 18:53:02,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3545999,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,11/29/2016 15:08:52,11/29/2016 15:09:23,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3546011,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,12/13/2016 12:30:20,12/13/2016 12:32:04,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3546012,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,12/13/2016 12:46:45,12/13/2016 12:47:52,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3546013,0,Batch Upload,3b53e54f-da21-474e-b6f6-47dbdd73ff69,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,muntjak,Southern Red Muntjac,Don't know,12/15/2016 11:56:08,12/15/2016 11:56:11,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3546020,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,12/20/2016 07:09:46,12/20/2016 07:09:49,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3546029,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,12/30/2016 07:31:26,12/30/2016 07:32:17,2,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3546039,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,12/30/2016 08:08:02,12/30/2016 08:08:05,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3546059,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,1/5/2017 15:23:32,1/5/2017 15:23:34,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3546071,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,1/7/2017 09:01:26,1/7/2017 09:03:04,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3546082,0,Batch Upload,3b53e54f-da21-474e-b6f6-47dbdd73ff69,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,muntjak,Southern Red Muntjac,Don't know,1/10/2017 15:54:10,1/10/2017 15:54:12,1,Adult,Female,,,,,,None,,CC0
2004603,SP01_d48018,3546091,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,1/23/2017 07:37:13,1/23/2017 07:37:17,1,Adult,Female,,,,,,None,,CC0
2004603,SP02_d48019,3546155,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,5/27/2016 07:30:36,5/27/2016 07:31:47,2,Adult,Female,,,,,,None,,CC0
2004603,SP02_d48019,3546193,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,6/18/2016 13:50:25,6/18/2016 13:50:55,1,Adult,Female,,,,,,None,,CC0
2004603,SP02_d48019,3546194,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,6/18/2016 13:53:31,6/18/2016 13:55:30,1,Adult,Female,,,,,,None,,CC0
2004603,SP02_d48019,3546203,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,6/24/2016 07:02:03,6/24/2016 07:05:07,4,Adult,Female,,,,,,None,,CC0
2004603,SP02_d48019,3546213,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,6/27/2016 10:01:35,6/27/2016 10:01:37,1,Adult,Female,,,,,,None,,CC0
2004603,SP02_d48019,3546223,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,7/1/2016 07:28:22,7/1/2016 07:31:31,6,Adult,Female,,,,,,None,,CC0
2004603,SP02_d48019,3546236,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,7/9/2016 07:20:28,7/9/2016 07:22:08,3,Adult,Female,,,,,,None,,CC0
2004603,SP02_d48019,3546246,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,7/17/2016 08:51:39,7/17/2016 08:53:06,3,Adult,Female,,,,,,None,,CC0
2004603,SP02_d48019,3546350,0,Batch Upload,96d478d5-30c4-4857-81de-9ac46d132800,Mammalia,Cetartiodactyla,Cervidae,Rusa,unicolor,Sambar,Don't know,9/25/2016 05:37:36,9/25/2016 05:38:12,1,Adult,Female,,,,,,None,,CC0
2004603,SP02_d48019,3546359,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,10/2/2016 14:31:57,10/2/2016 14:35:06,1,Adult,Female,,,,,,None,,CC0
2004603,SP02_d48019,3546512,0,Batch Upload,3b53e54f-da21-474e-b6f6-47dbdd73ff69,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,muntjak,Southern Red Muntjac,Don't know,12/12/2016 18:10:26,12/12/2016 18:11:40,1,Adult,Female,,,,,,None,,CC0
2004603,SP02_d48019,3546572,0,Batch Upload,96d478d5-30c4-4857-81de-9ac46d132800,Mammalia,Cetartiodactyla,Cervidae,Rusa,unicolor,Sambar,Don't know,12/21/2016 19:10:36,12/21/2016 19:13:04,1,Adult,Female,,,,,,None,,CC0
2004603,SP02_d48019,3546584,0,Batch Upload,96d478d5-30c4-4857-81de-9ac46d132800,Mammalia,Cetartiodactyla,Cervidae,Rusa,unicolor,Sambar,Don't know,12/22/2016 18:56:24,12/22/2016 18:57:06,1,Adult,Female,,,,,,None,,CC0
2004603,SP02_d48019,3546635,0,Batch Upload,3b53e54f-da21-474e-b6f6-47dbdd73ff69,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,muntjak,Southern Red Muntjac,Don't know,12/27/2016 10:16:48,12/27/2016 10:17:26,1,Adult,Female,,,,,,None,,CC0
2004603,SP02_d48019,3546661,0,Batch Upload,96d478d5-30c4-4857-81de-9ac46d132800,Mammalia,Cetartiodactyla,Cervidae,Rusa,unicolor,Sambar,Don't know,1/13/2017 18:25:45,1/13/2017 18:25:48,1,Adult,Female,,,,,,None,,CC0
2004603,SP06_d48021,3546762,0,Batch Upload,3b53e54f-da21-474e-b6f6-47dbdd73ff69,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,muntjak,Southern Red Muntjac,Don't know,7/6/2016 07:42:00,7/6/2016 07:42:52,1,Adult,Female,,,,,,None,,CC0
2004603,SP06_d48021,3546814,0,Batch Upload,3b53e54f-da21-474e-b6f6-47dbdd73ff69,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,muntjak,Southern Red Muntjac,Don't know,7/29/2016 09:33:18,7/29/2016 09:33:33,1,Adult,Female,,,,,,None,,CC0
2004603,SP06_d48021,3546874,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,9/2/2016 15:48:59,9/2/2016 15:52:57,3,Adult,Female,,,,,,None,,CC0
2004603,SP06_d48021,3546880,0,Batch Upload,a04c522f-8ca1-4c09-85b5-a0f29b8466a8,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,,Muntjac Species,Don't know,9/7/2016 05:58:08,9/7/2016 05:58:26,1,Adult,Female,,,,,,None,,CC0
2004603,SP06_d48021,3546882,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,9/8/2016 17:33:27,9/8/2016 17:34:27,1,Adult,Female,,,,,,None,,CC0
2004603,SP06_d48021,3546890,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,9/13/2016 17:29:08,9/13/2016 17:30:51,1,Adult,Female,,,,,,None,,CC0
2004603,SP06_d48021,3546897,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,9/17/2016 10:57:13,9/17/2016 10:57:16,1,Adult,Female,,,,,,None,,CC0
2004603,SP06_d48021,3546905,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,9/23/2016 17:21:47,9/23/2016 17:22:19,1,Adult,Female,,,,,,None,,CC0
2004603,SP06_d48021,3546907,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,9/27/2016 09:05:13,9/27/2016 09:05:38,1,Adult,Female,,,,,,None,,CC0
2004603,SP06_d48021,3546973,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,11/5/2016 16:22:03,11/5/2016 16:22:22,1,Adult,Female,,,,,,None,,CC0
2004603,SP06_d48021,3547020,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,11/29/2016 09:08:14,11/29/2016 09:08:48,2,Adult,Female,,,,,,None,,CC0
2004603,SP06_d48021,3547021,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,11/29/2016 09:11:02,11/29/2016 09:11:04,1,Adult,Female,,,,,,None,,CC0
2004603,SP06_d48021,3547100,0,Batch Upload,a04c522f-8ca1-4c09-85b5-a0f29b8466a8,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,,Muntjac Species,Don't know,1/31/2017 06:08:29,1/31/2017 06:08:32,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547125,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,5/15/2016 16:39:01,5/15/2016 16:39:28,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547191,0,Batch Upload,a04c522f-8ca1-4c09-85b5-a0f29b8466a8,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,,Muntjac Species,Don't know,6/27/2016 14:05:58,6/27/2016 14:06:00,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547198,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,6/30/2016 09:19:13,6/30/2016 09:19:15,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547199,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,7/1/2016 15:23:41,7/1/2016 15:24:17,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547209,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,7/10/2016 11:27:56,7/10/2016 11:28:52,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547212,0,Batch Upload,96d478d5-30c4-4857-81de-9ac46d132800,Mammalia,Cetartiodactyla,Cervidae,Rusa,unicolor,Sambar,Don't know,7/12/2016 15:39:55,7/12/2016 15:39:57,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547237,0,Batch Upload,35a12424-bf36-4937-ac98-2e5a72ea5813,Aves,Galliformes,Phasianidae,Lophura,bulweri,Bulwer's Pheasant,Don't know,7/29/2016 12:07:45,7/29/2016 12:07:47,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547273,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,8/21/2016 18:36:33,8/21/2016 18:38:42,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547276,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,8/21/2016 21:01:18,8/21/2016 21:01:20,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547277,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,8/21/2016 21:02:47,8/21/2016 21:03:57,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547388,0,Batch Upload,a04c522f-8ca1-4c09-85b5-a0f29b8466a8,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,,Muntjac Species,Don't know,9/18/2016 19:51:28,9/18/2016 19:51:58,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547406,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,9/22/2016 12:44:39,9/22/2016 12:45:59,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547483,0,Batch Upload,4dfd5ebc-5fb6-4a11-b150-4b2ee588091f,Aves,Galliformes,Phasianidae,Argusianus,argus,Argos Real,Don't know,9/27/2016 15:22:41,9/27/2016 15:22:44,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547623,0,Batch Upload,3e84795a-1a18-485a-9efb-4ed4b58901e4,Mammalia,Cetartiodactyla,Cervidae,Muntiacus,atherodes,Bornean Yellow Muntjac,Don't know,10/8/2016 07:45:10,10/8/2016 07:46:46,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547817,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,12/15/2016 14:36:59,12/15/2016 14:38:06,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547839,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,1/4/2017 08:14:18,1/4/2017 08:14:53,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547844,0,Batch Upload,264e0846-be86-495b-8c64-30da2118694c,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Southern Pig-tailed Macaque,Don't know,1/9/2017 13:00:55,1/9/2017 13:01:15,1,Adult,Female,,,,,,None,,CC0
2004603,SP04_d48020,3547852,0,Batch Upload,96d478d5-30c4-4857-81de-9ac46d132800,Mammalia,Cetartiodactyla,Cervidae,Rusa,unicolor,Sambar,Don't know,1/18/2017 10:15:53,1/18/2017 10:17:28,1,Adult,Female,,,,,,None,,CC0
